steps	infected	normal	lucky
276	1	39	0
277	1	39	0
278	1	39	0
279	1	39	0
280	1	39	0
281	1	39	0
282	1	39	0
283	1	39	0
284	1	39	0
285	1	39	0
286	1	39	0
287	1	39	0
288	1	39	0
289	1	39	0
290	1	39	0
291	1	39	0
292	1	39	0
293	1	39	0
294	1	39	0
295	1	39	0
296	1	39	0
297	1	39	0
298	1	39	0
299	1	39	0
300	1	39	0
301	1	39	0
302	1	39	0
303	1	39	0
304	1	39	0
305	1	39	0
306	1	39	0
307	1	39	0
308	1	39	0
309	1	39	0
310	1	39	0
311	1	39	0
312	1	39	0
313	1	39	0
314	1	39	0
315	1	39	0
316	1	39	0
317	1	39	0
318	1	39	0
319	1	39	0
320	1	39	0
321	1	39	0
322	1	39	0
323	1	39	0
324	1	39	0
325	1	39	0
326	1	39	0
327	1	39	0
328	1	39	0
329	1	39	0
330	1	39	0
331	1	39	0
332	1	39	0
333	1	39	0
334	1	39	0
335	1	39	0
336	1	39	0
337	1	39	0
338	1	39	0
339	1	39	0
340	1	39	0
341	1	39	0
342	1	39	0
343	1	39	0
344	1	39	0
345	1	39	0
346	1	39	0
347	1	39	0
348	1	39	0
349	1	39	0
350	1	39	0
351	1	39	0
352	1	39	0
353	1	39	0
354	1	39	0
355	1	39	0
356	1	39	0
357	1	39	0
358	1	39	0
359	1	39	0
360	1	39	0
361	1	39	0
362	1	39	0
363	1	39	0
364	1	39	0
365	1	39	0
366	1	39	0
367	1	39	0
368	1	39	0
369	1	39	0
370	1	39	0
371	1	39	0
372	1	39	0
373	1	39	0
374	1	39	0
375	1	39	0
376	1	39	0
377	1	39	0
378	1	39	0
379	1	39	0
380	1	39	0
381	1	39	0
382	1	39	0
383	1	39	0
384	1	39	0
385	1	39	0
386	1	39	0
387	1	39	0
388	1	39	0
389	1	39	0
390	1	39	0
391	2	38	0
392	2	38	0
393	2	38	0
394	2	38	0
395	2	38	0
396	2	38	0
397	2	38	0
398	2	38	0
399	2	38	0
400	2	38	0
401	2	38	0
402	2	38	0
403	2	38	0
404	2	38	0
405	2	38	0
406	2	38	0
407	2	38	0
408	2	38	0
409	2	38	0
410	2	38	0
411	2	38	0
412	2	38	0
413	2	38	0
414	2	38	0
415	2	38	0
416	2	38	0
417	2	38	0
418	2	38	0
419	2	38	0
420	2	38	0
421	2	38	0
422	2	38	0
423	2	38	0
424	2	38	0
425	2	38	0
426	2	38	0
427	2	38	0
428	2	38	0
429	2	38	0
430	2	38	0
431	2	38	0
432	2	38	0
433	2	38	0
434	2	38	0
435	2	38	0
436	2	38	0
437	2	38	0
438	2	38	0
439	2	38	0
440	2	38	0
441	2	38	0
442	2	38	0
443	2	38	0
444	2	38	0
445	2	38	0
446	2	38	0
447	2	38	0
448	2	38	0
449	2	38	0
450	2	38	0
451	2	38	0
452	2	38	0
453	2	38	0
454	2	38	0
455	2	38	0
456	2	38	0
457	2	38	0
458	2	38	0
459	2	38	0
460	2	38	0
461	2	38	0
462	2	38	0
463	2	38	0
464	2	38	0
465	2	38	0
466	2	38	0
467	2	38	0
468	2	38	0
469	2	38	0
470	2	38	0
471	2	38	0
472	2	38	0
473	2	38	0
474	2	38	0
475	2	38	0
476	2	38	0
477	2	38	0
478	2	38	0
479	2	38	0
480	2	38	0
481	3	37	0
482	3	37	0
483	3	37	0
484	3	37	0
485	3	37	0
486	3	37	0
487	3	37	0
488	3	37	0
489	3	37	0
490	3	37	0
491	3	37	0
492	3	37	0
493	3	37	0
494	3	37	0
495	3	37	0
496	3	37	0
497	3	37	0
498	3	37	0
499	3	37	0
500	3	37	0
501	3	37	0
502	3	37	0
503	3	37	0
504	3	37	0
505	3	37	0
506	3	37	0
507	3	37	0
508	3	37	0
509	3	37	0
510	3	37	0
511	3	37	0
512	3	37	0
513	3	37	0
514	3	37	0
515	3	37	0
516	3	37	0
517	3	37	0
518	3	37	0
519	3	37	0
520	3	37	0
521	3	37	0
522	3	37	0
523	3	37	0
524	3	37	0
525	3	37	0
526	3	37	0
527	3	37	0
528	3	37	0
529	3	37	0
530	3	37	0
531	3	37	0
532	3	37	0
533	3	37	0
534	3	37	0
535	3	37	0
536	3	37	0
537	3	37	0
538	3	37	0
539	3	37	0
540	3	37	0
541	3	37	0
542	3	37	0
543	3	37	0
544	3	37	0
545	3	37	0
546	3	37	0
547	3	37	0
548	3	37	0
549	3	37	0
550	3	37	0
551	3	37	0
552	3	37	0
553	3	37	0
554	3	37	0
555	3	37	0
556	3	37	0
557	3	37	0
558	3	37	0
559	3	37	0
560	3	37	0
561	3	37	0
562	3	37	0
563	3	37	0
564	3	37	0
565	3	37	0
566	3	37	0
567	3	37	0
568	3	37	0
569	3	37	0
570	3	37	0
571	3	37	0
572	3	37	0
573	3	37	0
574	3	37	0
575	3	37	0
576	3	37	0
577	3	37	0
578	3	37	0
579	3	37	0
580	3	37	0
581	3	37	0
582	3	37	0
583	3	37	0
584	3	37	0
585	3	37	0
586	3	37	0
587	3	37	0
588	3	37	0
589	3	37	0
590	3	37	0
591	3	37	0
592	3	37	0
593	3	37	0
594	3	37	0
595	3	37	0
596	3	37	0
597	3	37	0
598	3	37	0
599	3	37	0
600	3	37	0
601	3	37	0
602	3	37	0
603	3	37	0
604	3	37	0
605	3	37	0
606	3	37	0
607	3	37	0
608	3	37	0
609	3	37	0
610	3	37	0
611	3	37	0
612	3	37	0
613	3	37	0
614	3	37	0
615	3	37	0
616	3	37	0
617	3	37	0
618	3	37	0
619	3	37	0
620	3	37	1
621	3	37	1
622	3	37	1
623	3	37	1
624	3	37	1
625	3	37	1
626	3	37	1
627	3	37	1
628	3	37	1
629	3	37	1
630	3	37	1
631	3	37	1
632	3	37	1
633	3	37	1
634	3	37	1
635	3	37	1
636	3	37	1
637	3	37	1
638	3	37	1
639	3	37	1
640	3	37	1
641	3	37	1
642	3	37	1
643	3	37	1
644	3	37	1
645	3	37	1
646	3	37	1
647	3	37	1
648	3	37	1
649	3	37	1
650	3	37	1
651	3	37	1
652	3	37	1
653	3	37	1
654	3	37	1
655	3	37	1
656	3	37	1
657	3	37	1
658	3	37	1
659	3	37	1
660	3	37	1
661	3	37	1
662	3	37	1
663	3	37	1
664	3	37	1
665	3	37	1
666	3	37	1
667	3	37	1
668	3	37	1
669	3	37	1
670	3	37	1
671	3	37	1
672	3	37	1
673	3	37	1
674	3	37	1
675	3	37	1
676	3	37	1
677	3	37	1
678	3	37	1
679	3	37	1
680	3	37	1
681	3	37	1
682	3	37	1
683	3	37	1
684	3	37	1
685	3	37	1
686	3	37	1
687	3	37	1
688	3	37	1
689	3	37	1
690	3	37	1
691	3	37	1
692	3	37	1
693	3	37	1
694	3	37	1
695	3	37	1
696	3	37	1
697	3	37	1
698	3	37	1
699	3	37	1
700	3	37	1
701	3	37	1
702	3	37	1
703	3	37	1
704	3	37	1
705	3	37	1
706	3	37	1
707	3	37	1
708	3	37	1
709	3	37	1
710	3	37	1
711	4	36	1
712	4	36	1
713	4	36	1
714	4	36	1
715	4	36	1
716	4	36	1
717	4	36	1
718	4	36	1
719	4	36	1
720	4	36	1
721	4	36	1
722	4	36	1
723	4	36	1
724	4	36	1
725	4	36	1
726	4	36	1
727	4	36	1
728	4	36	1
729	4	36	1
730	4	36	1
731	4	36	1
732	4	36	1
733	4	36	1
734	4	36	1
735	4	36	1
736	4	36	1
737	4	36	1
738	4	36	1
739	4	36	1
740	4	36	1
741	4	36	1
742	4	36	1
743	4	36	1
744	4	36	1
745	4	36	1
746	4	36	1
747	4	36	1
748	4	36	1
749	4	36	1
750	4	36	1
751	4	36	1
752	4	36	1
753	4	36	1
754	4	36	1
755	4	36	1
756	4	36	1
757	4	36	1
758	4	36	1
759	4	36	1
760	4	36	1
761	4	36	1
762	4	36	1
763	4	36	1
764	4	36	1
765	4	36	1
766	4	36	1
767	4	36	1
768	4	36	1
769	4	36	1
770	4	36	1
771	5	35	1
772	5	35	1
773	5	35	1
774	5	35	1
775	5	35	1
776	5	35	1
777	5	35	1
778	5	35	1
779	5	35	1
780	5	35	1
781	5	35	1
782	5	35	1
783	5	35	1
784	5	35	1
785	5	35	1
786	5	35	1
787	5	35	1
788	5	35	1
789	5	35	1
790	5	35	1
791	5	35	1
792	5	35	1
793	5	35	1
794	5	35	1
795	5	35	1
796	5	35	1
797	5	35	1
798	5	35	1
799	5	35	1
800	5	35	1
801	5	35	1
802	5	35	1
803	5	35	1
804	5	35	1
805	5	35	1
806	5	35	1
807	5	35	1
808	5	35	1
809	5	35	1
810	5	35	1
811	5	35	1
812	5	35	1
813	5	35	1
814	5	35	1
815	5	35	1
816	5	35	1
817	5	35	1
818	5	35	1
819	5	35	1
820	5	35	1
821	5	35	1
822	5	35	1
823	5	35	1
824	5	35	1
825	5	35	1
826	5	35	1
827	5	35	1
828	5	35	1
829	5	35	1
830	5	35	1
831	5	35	1
832	5	35	1
833	5	35	1
834	5	35	1
835	5	35	1
836	5	35	1
837	5	35	1
838	5	35	1
839	5	35	1
840	5	35	1
841	5	35	1
842	5	35	1
843	5	35	1
844	5	35	1
845	5	35	1
846	5	35	1
847	5	35	1
848	5	35	1
849	5	35	1
850	5	35	1
851	5	35	1
852	5	35	1
853	5	35	1
854	5	35	1
855	5	35	1
856	5	35	1
857	5	35	1
858	5	35	1
859	5	35	1
860	5	35	1
861	5	35	1
862	5	35	1
863	5	35	1
864	5	35	1
865	5	35	1
866	5	35	1
867	5	35	1
868	5	35	1
869	5	35	1
870	5	35	1
871	5	35	1
872	5	35	1
873	5	35	1
874	5	35	1
875	5	35	1
876	5	35	1
877	5	35	1
878	5	35	1
879	5	35	1
880	5	35	1
881	5	35	1
882	5	35	1
883	5	35	1
884	5	35	1
885	5	35	1
886	5	35	1
887	5	35	1
888	5	35	1
889	5	35	1
890	5	35	1
891	5	35	1
892	5	35	1
893	5	35	1
894	5	35	1
895	5	35	1
896	5	35	1
897	5	35	1
898	5	35	1
899	5	35	1
900	5	35	1
901	5	35	1
902	5	35	1
903	5	35	1
904	5	35	1
905	5	35	1
906	5	35	1
907	5	35	1
908	5	35	1
909	5	35	1
910	5	35	1
911	5	35	1
912	5	35	1
913	5	35	1
914	5	35	1
915	5	35	1
916	5	35	1
917	5	35	1
918	5	35	1
919	5	35	1
920	5	35	1
921	5	35	1
922	5	35	1
923	5	35	1
924	5	35	1
925	5	35	1
926	5	35	1
927	5	35	1
928	5	35	1
929	5	35	1
930	5	35	1
931	5	35	1
932	5	35	1
933	5	35	1
934	5	35	1
935	5	35	1
936	5	35	1
937	5	35	1
938	5	35	1
939	5	35	1
940	5	35	1
941	5	35	1
942	5	35	1
943	5	35	1
944	5	35	1
945	5	35	1
946	5	35	1
947	5	35	1
948	5	35	1
949	5	35	1
950	5	35	1
951	5	35	1
952	5	35	1
953	5	35	1
954	5	35	1
955	5	35	1
956	5	35	1
957	5	35	1
958	5	35	1
959	5	35	1
960	5	35	1
961	5	35	1
962	5	35	1
963	5	35	1
964	5	35	1
965	5	35	1
966	5	35	1
967	5	35	1
968	5	35	1
969	5	35	1
970	5	35	1
971	5	35	1
972	5	35	1
973	5	35	1
974	5	35	1
975	5	35	1
976	5	35	1
977	5	35	1
978	5	35	1
979	5	35	1
980	5	35	1
981	5	35	1
982	5	35	1
983	5	35	1
984	5	35	1
985	5	35	1
986	5	35	1
987	5	35	1
988	5	35	1
989	5	35	1
990	5	35	1
991	5	35	1
992	5	35	1
993	5	35	1
994	5	35	1
995	5	35	1
996	5	35	1
997	5	35	1
998	5	35	1
999	5	35	1
1000	5	35	1
1001	5	35	1
1002	5	35	1
1003	5	35	1
1004	5	35	1
1005	5	35	1
1006	5	35	1
1007	5	35	1
1008	5	35	1
1009	5	35	1
1010	5	35	1
1011	5	35	1
1012	5	35	1
1013	5	35	1
1014	5	35	1
1015	5	35	1
1016	5	35	1
1017	5	35	1
1018	5	35	1
1019	5	35	1
1020	5	35	1
1021	5	35	1
1022	5	35	1
1023	5	35	1
1024	5	35	1
1025	5	35	1
1026	5	35	1
1027	5	35	1
1028	5	35	1
1029	5	35	1
1030	5	35	1
1031	5	35	1
1032	5	35	1
1033	5	35	1
1034	5	35	1
1035	5	35	1
1036	5	35	1
1037	5	35	1
1038	5	35	1
1039	5	35	1
1040	5	35	1
1041	5	35	1
1042	5	35	1
1043	5	35	1
1044	5	35	1
1045	5	35	1
1046	5	35	1
1047	5	35	1
1048	5	35	1
1049	5	35	1
1050	5	35	1
1051	5	35	1
1052	5	35	1
1053	5	35	1
1054	5	35	1
1055	5	35	1
1056	5	35	1
1057	5	35	1
1058	5	35	1
1059	5	35	1
1060	5	35	1
1061	5	35	1
1062	5	35	1
1063	5	35	1
1064	5	35	1
1065	5	35	1
1066	5	35	1
1067	5	35	1
1068	5	35	1
1069	5	35	1
1070	5	35	1
1071	5	35	1
1072	5	35	1
1073	5	35	1
1074	5	35	1
1075	5	35	1
1076	5	35	1
1077	5	35	1
1078	5	35	1
1079	5	35	1
1080	5	35	1
1081	5	35	1
1082	5	35	1
1083	5	35	1
1084	5	35	1
1085	5	35	1
1086	5	35	1
1087	5	35	1
1088	5	35	1
1089	5	35	1
1090	5	35	1
1091	5	35	1
1092	5	35	1
1093	5	35	1
1094	5	35	1
1095	5	35	1
1096	5	35	1
1097	5	35	1
1098	5	35	1
1099	5	35	1
1100	5	35	1
1101	5	35	1
1102	5	35	1
1103	5	35	1
1104	5	35	1
1105	5	35	1
1106	5	35	1
1107	5	35	1
1108	5	35	1
1109	5	35	1
1110	5	35	1
1111	5	35	1
1112	5	35	1
1113	5	35	1
1114	5	35	1
1115	5	35	1
1116	5	35	1
1117	5	35	1
1118	5	35	1
1119	5	35	1
1120	5	35	1
1121	5	35	1
1122	5	35	1
1123	5	35	1
1124	5	35	1
1125	5	35	1
1126	5	35	1
1127	5	35	1
1128	5	35	1
1129	5	35	1
1130	5	35	1
1131	5	35	1
1132	5	35	1
1133	5	35	1
1134	5	35	1
1135	5	35	1
1136	5	35	1
1137	5	35	1
1138	5	35	1
1139	5	35	1
1140	6	34	1
1141	6	34	1
1142	6	34	1
1143	6	34	1
1144	6	34	1
1145	6	34	1
1146	6	34	1
1147	6	34	1
1148	6	34	1
1149	6	34	1
1150	6	34	1
1151	6	34	1
1152	6	34	1
1153	6	34	1
1154	6	34	1
1155	6	34	1
1156	6	34	1
1157	6	34	1
1158	6	34	1
1159	6	34	1
1160	6	34	1
1161	6	34	1
1162	6	34	1
1163	6	34	1
1164	6	34	1
1165	6	34	1
1166	6	34	1
1167	6	34	1
1168	6	34	1
1169	6	34	1
1170	6	34	1
1171	6	34	1
1172	6	34	1
1173	6	34	1
1174	6	34	1
1175	6	34	1
1176	6	34	1
1177	6	34	1
1178	6	34	1
1179	6	34	1
1180	6	34	1
1181	6	34	1
1182	6	34	1
1183	6	34	1
1184	6	34	1
1185	6	34	1
1186	6	34	1
1187	6	34	1
1188	6	34	1
1189	6	34	1
1190	6	34	1
1191	6	34	1
1192	6	34	1
1193	6	34	1
1194	6	34	1
1195	6	34	1
1196	6	34	1
1197	6	34	1
1198	6	34	1
1199	6	34	1
1200	6	34	1
1201	6	34	1
1202	6	34	1
1203	6	34	1
1204	6	34	1
1205	6	34	1
1206	6	34	1
1207	6	34	1
1208	6	34	1
1209	6	34	1
1210	6	34	1
1211	6	34	1
1212	6	34	1
1213	6	34	1
1214	6	34	1
1215	6	34	1
1216	6	34	1
1217	6	34	1
1218	6	34	1
1219	6	34	1
1220	6	34	1
1221	6	34	1
1222	6	34	1
1223	6	34	1
1224	6	34	1
1225	6	34	1
1226	6	34	1
1227	6	34	1
1228	6	34	1
1229	6	34	1
1230	6	34	1
1231	6	34	1
1232	6	34	1
1233	6	34	1
1234	6	34	1
1235	6	34	1
1236	6	34	1
1237	6	34	1
1238	6	34	1
1239	6	34	1
1240	6	34	1
1241	6	34	1
1242	6	34	1
1243	6	34	1
1244	6	34	1
1245	6	34	1
1246	6	34	1
1247	6	34	1
1248	6	34	1
1249	6	34	1
1250	7	33	1
1251	7	33	1
1252	7	33	1
1253	7	33	1
1254	7	33	1
1255	7	33	1
1256	7	33	1
1257	7	33	1
1258	7	33	1
1259	7	33	1
1260	7	33	1
1261	7	33	1
1262	7	33	1
1263	7	33	1
1264	7	33	1
1265	7	33	1
1266	7	33	1
1267	7	33	1
1268	7	33	1
1269	7	33	1
1270	7	33	1
1271	7	33	1
1272	7	33	1
1273	7	33	1
1274	7	33	1
1275	7	33	1
1276	7	33	1
1277	7	33	1
1278	7	33	1
1279	7	33	1
1280	7	33	2
1281	8	32	2
1282	8	32	2
1283	8	32	2
1284	8	32	2
1285	8	32	2
1286	8	32	2
1287	8	32	2
1288	8	32	2
1289	8	32	2
1290	8	32	2
1291	8	32	2
1292	8	32	2
1293	8	32	2
1294	8	32	2
1295	8	32	2
1296	8	32	2
1297	8	32	2
1298	8	32	2
1299	8	32	2
1300	8	32	2
1301	8	32	2
1302	8	32	2
1303	8	32	2
1304	8	32	2
1305	8	32	2
1306	8	32	2
1307	8	32	2
1308	8	32	2
1309	8	32	2
1310	8	32	2
1311	8	32	2
1312	8	32	2
1313	8	32	2
1314	8	32	2
1315	8	32	2
1316	8	32	2
1317	8	32	2
1318	8	32	2
1319	8	32	2
1320	8	32	2
1321	8	32	2
1322	8	32	2
1323	8	32	2
1324	8	32	2
1325	8	32	2
1326	8	32	2
1327	8	32	2
1328	8	32	2
1329	8	32	2
1330	8	32	2
1331	8	32	2
1332	8	32	2
1333	8	32	2
1334	8	32	2
1335	8	32	2
1336	8	32	2
1337	8	32	2
1338	8	32	2
1339	8	32	2
1340	8	32	2
1341	8	32	2
1342	8	32	2
1343	8	32	2
1344	8	32	2
1345	8	32	2
1346	8	32	2
1347	8	32	2
1348	8	32	2
1349	8	32	2
1350	8	32	2
1351	8	32	2
1352	8	32	2
1353	8	32	2
1354	8	32	2
1355	8	32	2
1356	8	32	2
1357	8	32	2
1358	8	32	2
1359	8	32	2
1360	8	32	2
1361	8	32	2
1362	8	32	2
1363	8	32	2
1364	8	32	2
1365	8	32	2
1366	8	32	2
1367	8	32	2
1368	8	32	2
1369	8	32	2
1370	8	32	2
1371	8	32	2
1372	8	32	2
1373	8	32	2
1374	8	32	2
1375	8	32	2
1376	8	32	2
1377	8	32	2
1378	8	32	2
1379	8	32	2
1380	8	32	2
1381	8	32	2
1382	8	32	2
1383	8	32	2
1384	8	32	2
1385	8	32	2
1386	8	32	2
1387	8	32	2
1388	8	32	2
1389	8	32	2
1390	8	32	2
1391	8	32	2
1392	8	32	2
1393	8	32	2
1394	8	32	2
1395	8	32	2
1396	8	32	2
1397	8	32	2
1398	8	32	2
1399	8	32	2
1400	8	32	2
1401	8	32	2
1402	8	32	2
1403	8	32	2
1404	8	32	2
1405	8	32	2
1406	8	32	2
1407	8	32	2
1408	8	32	2
1409	8	32	2
1410	8	32	2
1411	8	32	2
1412	8	32	2
1413	8	32	2
1414	8	32	2
1415	8	32	2
1416	8	32	2
1417	8	32	2
1418	8	32	2
1419	8	32	2
1420	8	32	2
1421	8	32	2
1422	8	32	2
1423	8	32	2
1424	8	32	2
1425	8	32	2
1426	8	32	2
1427	8	32	2
1428	8	32	2
1429	8	32	2
1430	8	32	2
1431	8	32	2
1432	8	32	2
1433	8	32	2
1434	8	32	2
1435	8	32	2
1436	8	32	2
1437	8	32	2
1438	8	32	2
1439	8	32	2
1440	8	32	2
1441	8	32	2
1442	8	32	2
1443	8	32	2
1444	8	32	2
1445	8	32	2
1446	8	32	2
1447	8	32	2
1448	8	32	2
1449	8	32	2
1450	8	32	2
1451	8	32	2
1452	8	32	2
1453	8	32	2
1454	8	32	2
1455	8	32	2
1456	8	32	2
1457	8	32	2
1458	8	32	2
1459	8	32	2
1460	8	32	2
1461	8	32	2
1462	8	32	2
1463	8	32	2
1464	8	32	2
1465	8	32	2
1466	8	32	2
1467	8	32	2
1468	8	32	2
1469	8	32	2
1470	8	32	2
1471	8	32	2
1472	8	32	2
1473	8	32	2
1474	8	32	2
1475	8	32	2
1476	8	32	2
1477	8	32	2
1478	8	32	2
1479	8	32	2
1480	8	32	2
1481	8	32	2
1482	8	32	2
1483	8	32	2
1484	8	32	2
1485	8	32	2
1486	8	32	2
1487	8	32	2
1488	8	32	2
1489	8	32	2
1490	8	32	2
1491	8	32	2
1492	8	32	2
1493	8	32	2
1494	8	32	2
1495	8	32	2
1496	8	32	2
1497	8	32	2
1498	8	32	2
1499	8	32	2
1500	8	32	2
1501	8	32	2
1502	8	32	2
1503	8	32	2
1504	8	32	2
1505	8	32	2
1506	8	32	2
1507	8	32	2
1508	8	32	2
1509	8	32	2
1510	8	32	2
1511	8	32	2
1512	8	32	2
1513	8	32	2
1514	8	32	2
1515	8	32	2
1516	8	32	2
1517	8	32	2
1518	8	32	2
1519	8	32	2
1520	8	32	2
1521	8	32	2
1522	8	32	2
1523	8	32	2
1524	8	32	2
1525	8	32	2
1526	8	32	2
1527	8	32	2
1528	8	32	2
1529	8	32	2
1530	8	32	2
1531	8	32	2
1532	8	32	2
1533	8	32	2
1534	8	32	2
1535	8	32	2
1536	8	32	2
1537	8	32	2
1538	8	32	2
1539	8	32	2
1540	8	32	2
1541	8	32	2
1542	8	32	2
1543	8	32	2
1544	8	32	2
1545	8	32	2
1546	8	32	2
1547	8	32	2
1548	8	32	2
1549	8	32	2
1550	8	32	2
1551	8	32	3
1552	9	31	3
1553	9	31	3
1554	9	31	3
1555	9	31	3
1556	9	31	3
1557	9	31	3
1558	9	31	3
1559	9	31	3
1560	9	31	3
1561	9	31	3
1562	9	31	3
1563	9	31	3
1564	9	31	3
1565	9	31	3
1566	9	31	3
1567	9	31	3
1568	9	31	3
1569	9	31	3
1570	9	31	3
1571	9	31	3
1572	9	31	3
1573	9	31	3
1574	9	31	3
1575	9	31	3
1576	9	31	3
1577	9	31	3
1578	9	31	3
1579	9	31	3
1580	9	31	3
1581	9	31	3
1582	9	31	3
1583	9	31	3
1584	9	31	3
1585	9	31	3
1586	9	31	3
1587	9	31	3
1588	9	31	3
1589	9	31	3
1590	9	31	3
1591	9	31	3
1592	9	31	3
1593	9	31	3
1594	9	31	3
1595	9	31	3
1596	9	31	3
1597	9	31	3
1598	9	31	3
1599	9	31	3
1600	9	31	3
1601	9	31	3
1602	9	31	3
1603	9	31	3
1604	9	31	3
1605	9	31	3
1606	9	31	3
1607	9	31	3
1608	9	31	3
1609	9	31	3
1610	9	31	3
1611	9	31	3
1612	9	31	3
1613	9	31	3
1614	9	31	3
1615	9	31	3
1616	9	31	3
1617	9	31	3
1618	9	31	3
1619	9	31	3
1620	9	31	3
1621	9	31	3
1622	9	31	3
1623	9	31	3
1624	9	31	3
1625	9	31	3
1626	9	31	3
1627	9	31	3
1628	9	31	3
1629	9	31	3
1630	9	31	3
1631	9	31	3
1632	9	31	3
1633	9	31	3
1634	9	31	3
1635	9	31	3
1636	9	31	3
1637	9	31	3
1638	9	31	3
1639	9	31	3
1640	9	31	3
1641	10	30	3
1642	10	30	3
1643	10	30	3
1644	10	30	3
1645	10	30	3
1646	10	30	3
1647	10	30	3
1648	10	30	3
1649	10	30	3
1650	10	30	3
1651	10	30	3
1652	10	30	3
1653	10	30	3
1654	10	30	3
1655	10	30	3
1656	10	30	3
1657	10	30	3
1658	10	30	3
1659	10	30	3
1660	10	30	3
1661	10	30	3
1662	10	30	3
